jdobs,filter,seeing,gain,zp,ezp,programid,fieldid,ccdid,qid,filterid,moonra,moondec,moonillf,moonphase,airmass,nbad,nbadbkg,bkgstd,bkgmed,diffimgname,psfimgname,Fmcmc,Fmcmc_unc,Fratio,Fratio_unc,jdref_start,jdref_end,fcqfid,scisigpix,offset,multiply,mag,mag_unc,time,band
2458242.7197801,b'g',2.707,5.59432360795896,26.325,2.1778e-05,2.0,758.0,10.0,3.0,1.0,272.455,-20.8548,-0.837088,312.39,1.12,0.0,0.0,5.834117555236816,0.2536647319793701,ztf_20180504219745_000758_zg_c10_o_q3_scimrefdiffimg.fits,b'ztf_20180504219745_000758_zg_c10_o_q3_diffimgpsf.fits',39.62731707368362,27.63236580077472,1.1694850377588967e-09,8.154889293960589e-10,2458166.970451389,2458204.9393055555,7581031.0,4.7707,24.100403667098,1.1372831683147213,0.0,0.0,242.71978010004386,p48g
2458242.7412963,b'g',2.265,5.72600117580774,26.325,1.57552e-05,2.0,758.0,10.0,3.0,1.0,272.72,-20.9042,-0.835597,312.159,1.079,0.0,0.0,5.324978134059905,-0.010039567947387695,ztf_20180504241238_000758_zg_c10_o_q3_scimrefdiffimg.fits,b'ztf_20180504241238_000758_zg_c10_o_q3_diffimgpsf.fits',48.996482954430896,23.617445201233807,1.4459887256931897e-09,6.970002221975299e-10,2458166.970451389,2458204.9393055555,7581031.0,4.6269,24.100403667098,1.1372831683147213,0.0,0.0,242.74129630019888,p48g
2458242.7423032,b'g',2.35,5.76430620194399,26.325,2.14937e-05,3.0,758.0,10.0,3.0,1.0,272.732,-20.9065,-0.835507,312.145,1.078,0.0,0.0,5.692733757972717,-0.014795660972595215,ztf_20180504242245_000758_zg_c10_o_q3_scimrefdiffimg.fits,b'ztf_20180504242245_000758_zg_c10_o_q3_diffimgpsf.fits',-5.060240670929186,25.51246380913454,-1.493382895719874e-10,7.529261858909063e-10,2458166.970451389,2458204.9393055555,7581031.0,4.60498,24.100403667098,1.1372831683147213,0.0,0.0,242.7423032000661,p48g
2458242.7447222,b'g',2.285,5.72914862092012,26.325,1.8445e-05,1.0,758.0,10.0,3.0,1.0,272.76,-20.912,-0.835326,312.117,1.074,0.0,0.0,5.811495179891587,-0.058806419372558594,ztf_20180504244664_000758_zg_c10_o_q3_scimrefdiffimg.fits,b'ztf_20180504244664_000758_zg_c10_o_q3_diffimgpsf.fits',37.82092734995786,25.669835309452413,1.1161746975627487e-09,7.575705483599386e-10,2458166.970451389,2458204.9393055555,7581031.0,4.66837,24.100403667098,1.1372831683147213,0.0,0.0,242.74472220009193,p48g
2458242.7773495,b'r',1.921,6.11829487923557,26.275,1.40281e-05,1.0,758.0,10.0,3.0,2.0,273.132,-20.9844,-0.83301,311.761,1.04,0.0,0.0,7.650071271991728,0.47675621509552,ztf_20180504277338_000758_zr_c10_o_q3_scimrefdiffimg.fits,b'ztf_20180504277338_000758_zr_c10_o_q3_diffimgpsf.fits',-22.684146261590037,28.11875159582561,-7.010071358266197e-10,8.689524962928445e-10,2458155.053773148,2458186.927928241,7581032.0,6.84797,-1.4156458800122647,1.0190683730218724,0.0,0.0,242.77734949998558,p48r
2458242.7782639,b'r',1.838,6.15303350721144,26.275,1.31506e-05,3.0,758.0,10.0,3.0,2.0,273.142,-20.9863,-0.832919,311.747,1.039,0.0,0.0,8.128457993888855,0.8333079814910889,ztf_20180504278264_000758_zr_c10_o_q3_scimrefdiffimg.fits,b'ztf_20180504278264_000758_zr_c10_o_q3_diffimgpsf.fits',-62.63327500432028,29.15317984630414,-1.935553236692187e-09,9.009193855278358e-10,2458155.053773148,2458186.927928241,7581032.0,6.80259,-1.4156458800122647,1.0190683730218724,0.0,0.0,242.77826389996335,p48r
2458242.7791782,b'r',1.779,6.16425214931611,26.275,1.75185e-05,2.0,758.0,10.0,3.0,2.0,273.151,-20.9883,-0.832874,311.74,1.039,0.0,0.0,7.316678375005722,0.4188392758369446,ztf_20180504279178_000758_zr_c10_o_q3_scimrefdiffimg.fits,b'ztf_20180504279178_000758_zr_c10_o_q3_diffimgpsf.fits',-21.75328314085194,25.47382612190383,-6.722407153234968e-10,7.872164852063742e-10,2458155.053773148,2458186.927928241,7581032.0,6.81458,-1.4156458800122647,1.0190683730218724,0.0,0.0,242.77917819982395,p48r
2458242.7987616,b'r',1.797,6.23334413161905,26.275,1.5583e-05,2.0,758.0,10.0,3.0,2.0,273.359,-21.0294,-0.831459,311.523,1.032,0.0,0.0,8.535739848136902,-0.08524280786514282,ztf_20180504298762_000758_zr_c10_o_q3_scimrefdiffimg.fits,b'ztf_20180504298762_000758_zr_c10_o_q3_diffimgpsf.fits',15.761459104309408,28.87816467332224,4.870756507979713e-10,8.924206039208117e-10,2458155.053773148,2458186.927928241,7581032.0,7.06108,-1.4156458800122647,1.0190683730218724,0.0,0.0,242.79876160016283,p48r
2458242.823044,b'r',1.828,6.31560651001214,26.275,2.171e-05,2.0,758.0,10.0,3.0,2.0,273.602,-21.0773,-0.829719,311.257,1.036,0.0,0.0,9.468163818788527,-0.9462693333625793,ztf_20180504322998_000758_zr_c10_o_q3_scimrefdiffimg.fits,b'ztf_20180504322998_000758_zr_c10_o_q3_diffimgpsf.fits',-1.8445119535916905,31.844746345259786,-5.700086865401124e-11,9.840967418037623e-10,2458155.053773148,2458186.927928241,7581032.0,7.1651,-1.4156458800122647,1.0190683730218724,0.0,0.0,242.82304400019348,p48r
2458242.8827315,b'g',1.951,5.82798236444845,26.325,2.08365e-05,2.0,758.0,10.0,3.0,1.0,274.142,-21.1761,-0.825385,310.6,1.11,0.0,0.0,8.922072858428955,0.6507076621055603,ztf_20180504382697_000758_zg_c10_o_q3_scimrefdiffimg.fits,b'ztf_20180504382697_000758_zg_c10_o_q3_diffimgpsf.fits',16.16639789649296,36.93380530457335,4.771042263409015e-10,1.0899938699460262e-09,2458166.970451389,2458204.9393055555,7581031.0,8.56569,24.100403667098,1.1372831683147213,0.0,0.0,242.88273150008172,p48g
